s_id,year,on_time,quality,after-sales service,final score,e_id
2204,2012,93,74,63,79.15,UY157280609
2205,2012,61,93,87,83.1,TP393705010
2206,2012,85,60,53,67.15,MG388895509
2208,2012,53,53,87,54.7,FG524268513
2209,2012,83,53,96,64.15,ZM519962900
2210,2012,81,73,80,75.75,QP031407249
2211,2012,75,63,60,66.45,FU456167006
2212,2012,68,66,68,66.7,JR486018065
2213,2012,70,57,100,63.05,PA240846954
2214,2012,71,61,89,65.4,LC415876918
2215,2012,62,51,61,54.8,IF640354302
2216,2012,71,71,80,71.45,PZ728568204
2217,2012,90,60,84,70.2,CY709181162
2218,2012,60,83,86,76.25,MS808188941
2219,2012,83,98,76,92.4,GM314785479
2220,2012,61,75,97,71.9,OP472684593
2222,2012,87,85,60,84.35,OP472684593
2223,2012,88,56,50,65.3,DE697574824
2224,2012,63,76,90,72.8,BV698571831
2225,2012,76,99,65,90.4,YM919046270
2226,2012,60,62,97,63.15,OJ030074756
2227,2012,95,54,87,67.95,PU897935941
2228,2012,65,68,66,67.0,QN388846506
2229,2012,72,81,96,79.05,EI197378988
2230,2012,78,80,50,77.9,SE345606994
2231,2012,96,59,72,70.75,EP683485405
2232,2012,100,97,63,96.2,IR395417288
2233,2012,92,89,76,89.25,IL641107253
2234,2012,94,69,98,77.95,SE968956075
2235,2012,98,73,65,80.1,MI177406054
2236,2012,72,97,61,87.7,NV577455624
2238,2012,66,81,93,77.1,KQ286457076
2239,2012,55,52,99,55.25,TN208555991
2240,2012,95,98,68,95.6,DG263617325
2241,2012,77,78,78,77.7,GV369440633
2242,2012,89,99,65,94.3,KE324752625
2243,2012,60,70,78,67.4,MR606541109
2244,2012,58,65,72,63.25,BE380930692
2245,2012,73,83,99,80.8,YR067655514
2246,2012,66,96,55,84.95,JW760426888
2247,2012,73,54,54,59.7,NL937584666
2248,2012,51,61,100,59.95,VW940169213
2249,2012,95,80,51,83.05,TR574007935
2250,2012,90,79,98,83.25,IF554425731
2252,2012,59,70,62,66.3,MP022981074
2253,2012,76,64,77,68.25,OH801184838
2254,2012,56,85,77,75.9,YB716148034
2255,2012,55,88,85,77.95,NC638130424
2256,2012,56,56,53,55.85,PO774422263
2257,2012,54,65,52,61.05,HK051584970
2258,2012,56,63,66,61.05,ZZ674863294
2259,2012,61,73,73,69.4,CX919486583
2260,2012,80,63,68,68.35,AQ566884056
2261,2012,52,84,64,73.4,UE290629183
2262,2012,68,82,79,77.65,VM106430340
2263,2012,66,82,84,77.3,XP443606975
2264,2012,85,71,51,74.2,FT495690743
2265,2012,92,75,68,79.75,GW284317695
2266,2012,69,81,69,76.8,GO794411576
2267,2012,50,57,95,56.8,BE380930692
2268,2012,75,67,96,70.85,FF853294572
2270,2012,62,53,81,57.1,UE290629183
2271,2012,90,55,77,66.6,ML253631015
2272,2012,83,78,59,78.55,MD277486613
2273,2012,87,81,64,81.95,YJ443202228
2274,2012,58,61,70,60.55,XR035831316
2275,2012,73,88,88,83.5,HL417303008
2276,2012,68,85,58,78.55,BT474553098
2277,2012,77,95,77,88.7,VW940169213
2278,2012,80,56,86,64.7,CC042330872
2280,2012,70,64,82,66.7,VF835352929
2281,2012,50,81,84,71.85,QC946398548
2282,2012,86,98,58,92.4,DB408592397
2283,2012,62,57,66,58.95,XL967162908
2284,2012,64,60,97,63.05,PM700073387
2285,2012,64,55,83,59.1,CG745318963
2286,2012,53,62,96,61.0,AS686328254
2288,2012,91,87,91,88.4,NZ816069849
2289,2012,94,94,83,93.45,MY705406626
2290,2012,80,82,88,81.7,RF560707360
2291,2012,98,93,59,92.8,NK990576722
2292,2012,62,81,86,75.55,HK051584970
2294,2012,56,99,80,85.15,MJ674220628
2295,2012,63,88,82,80.2,NW831179697
2296,2012,69,65,53,65.6,EY259036053
2298,2012,88,69,61,74.3,IJ221364166
2299,2012,81,98,53,90.65,VS668624316
2300,2012,56,53,99,56.2,HO876136112
2301,2012,70,78,79,75.65,AK824442065
2302,2012,65,75,86,72.55,OO436298495
2304,2012,63,51,79,56.0,KT336419234
2305,2012,99,73,59,80.1,JQ442254060
2306,2012,96,95,97,95.4,ZW593277984
2307,2012,67,95,100,86.85,YO680942463
2308,2012,86,64,98,72.3,EP683485405
2310,2012,98,80,83,85.55,QP186892299
2311,2012,86,74,83,78.05,XU697272881
2312,2012,61,53,50,55.25,AJ291786200
2313,2012,55,59,69,58.3,SR261905576
2314,2012,94,59,70,70.05,YT316023404
2315,2012,65,85,61,77.8,EP149529563
2316,2012,58,60,82,60.5,EE911261671
2318,2012,89,79,53,80.7,AU141995250
2319,2012,58,82,54,73.4,ZZ674863294
2320,2012,73,64,59,66.45,PM227219910
2321,2012,78,55,86,63.45,MW528938839
2322,2012,85,65,66,71.05,ZV435150294
2323,2012,54,51,88,53.75,XO948156867
2324,2012,72,80,83,77.75,EV088347364
2325,2012,73,50,82,58.5,MV427522224
2326,2012,91,61,65,70.2,VS728849575
2327,2012,50,65,76,61.05,AW113925521
2328,2012,100,87,90,91.05,VV544109491
2329,2012,98,84,99,88.95,WF233885158
2330,2012,96,89,67,90.0,MG892034887
2331,2012,72,100,78,90.5,YZ118735381
2332,2012,93,68,51,74.65,HI356317240
2333,2012,73,52,55,58.45,HM845757523
2334,2012,52,58,61,56.35,SG128113262
2335,2012,85,60,86,68.8,NI552276270
2336,2012,52,86,82,75.6,AB960349175
2337,2012,74,64,100,68.8,XR781875884
2338,2012,92,75,62,79.45,FG265633426
2340,2012,99,71,60,78.85,QH116338672
2341,2012,95,94,50,92.1,NK224303392
2342,2012,55,96,99,83.85,XN917587097
2343,2012,89,87,78,87.15,ZY991233613
2344,2012,61,60,60,60.3,DD662084328
2345,2012,51,79,89,71.1,BA459447159
2346,2012,76,66,80,69.7,YZ514759354
2347,2012,51,79,88,71.05,CR867409362
2348,2012,76,63,96,68.55,FR055208331
2349,2012,53,88,89,77.55,DG263617325
2350,2012,87,51,88,63.65,QR561400219
2352,2012,58,61,59,60.0,BG637159184
2354,2012,77,97,71,89.7,AO974134139
2355,2012,71,93,67,85.1,UI414317523
2356,2012,70,91,62,83.25,NK990576722
2357,2012,94,61,88,72.25,TC048673628
2358,2012,81,64,94,70.6,JV152681378
2359,2012,55,72,68,66.7,DT640609790
2360,2012,68,68,55,67.35,KN977539575
2361,2012,59,96,84,84.3,WT098006519
2362,2012,77,82,98,81.3,JP762694409
2364,2012,74,79,75,77.3,WJ641492780
2365,2012,99,57,60,69.75,AO974134139
2366,2012,52,81,72,71.85,KM450584571
2367,2012,71,81,58,76.85,BT285526906
2368,2012,51,50,99,52.75,KM171110918
2369,2012,88,55,79,66.1,YZ626090054
2370,2012,85,81,96,82.95,KS608346560
2371,2012,86,82,96,83.9,FQ966983249
2372,2012,87,87,52,85.25,ZX784890131
2373,2012,99,97,99,97.7,DP692923232
2374,2012,64,64,87,65.15,PF531297787
2375,2012,66,71,68,69.35,HK853202858
2376,2012,83,54,77,63.85,WM946040075
2377,2012,70,68,96,70.0,WH120520609
2378,2012,88,57,76,67.25,BX501893700
2379,2012,97,70,86,78.9,RT125345191
2380,2012,73,74,71,73.55,OP194542793
2382,2012,58,83,91,75.9,KL071707515
2383,2012,56,80,75,72.55,VS197896806
2384,2012,77,87,51,82.2,TC883139643
2385,2012,90,90,85,89.75,SW978572542
2386,2012,67,50,73,56.25,SJ276556858
2388,2012,56,94,63,81.05,NH826799379
2390,2012,63,87,79,79.4,GF420331447
2391,2012,89,54,96,66.6,ZE579359286
2392,2012,57,75,67,69.2,MV427522224
2393,2012,60,98,69,85.15,CR298344500
2394,2012,71,77,94,76.05,VR227204303
2395,2012,100,71,66,79.45,YL061667548
2396,2012,93,90,52,89.0,ZJ500065696
2397,2012,63,56,68,58.7,OY138674323
2398,2012,75,53,74,60.65,WO104007313
2399,2012,66,51,57,55.8,CD954586050
2400,2012,89,65,83,73.1,GD898711546
2401,2012,57,88,89,78.75,WW896767762
2402,2012,71,63,75,66.0,SE202760165
2403,2012,71,68,52,68.1,IQ056162329
2404,2012,66,58,65,60.75,UZ272851575
2405,2012,92,95,86,93.65,DQ995856958
2406,2012,61,89,76,79.95,LO633446859
2408,2012,71,55,86,61.35,CD954586050
2409,2012,51,70,93,65.45,RW043747388
2410,2012,78,94,78,88.4,NB718112629
2411,2012,50,96,55,80.15,GI295152337
2412,2012,64,83,57,76.0,HL417303008
2413,2012,83,85,92,84.75,ZE922083024
2414,2012,84,75,50,76.45,HM845757523
2415,2012,94,89,63,89.2,PM225280271
2416,2012,100,65,51,74.8,VV113254575
2418,2012,67,88,77,81.15,BK869051835
2420,2012,61,89,99,81.1,NB844487071
2421,2012,90,93,80,91.45,CW721955084
2422,2012,95,69,87,77.7,RZ206982377
2423,2012,93,96,79,94.25,KS608346560
2424,2012,68,98,51,86.65,JO868024655
2425,2012,76,69,65,70.9,SJ749984935
2426,2012,77,55,91,63.4,VH982916323
2427,2012,55,86,88,76.8,YL772729591
2428,2012,100,55,66,69.05,CT580028461
2429,2012,80,66,58,69.8,MU039342237
2430,2012,62,98,55,85.05,MU039342237
2432,2012,98,91,60,91.55,PM535852915
2433,2012,96,50,52,63.9,HD362347609
2434,2012,96,98,74,96.2,CQ139928454
2435,2012,57,64,60,61.7,ND891625003
2436,2012,87,50,76,62.4,IV427652917
2437,2012,91,64,68,72.3,CO180790466
2438,2012,58,85,81,76.7,PD171341295
2439,2012,96,60,77,71.65,EY286740590
2440,2012,95,74,88,81.0,VQ361428610
2442,2012,63,65,79,65.1,RX467887457
2443,2012,54,74,83,68.45,EA125394552
2444,2012,92,64,90,73.7,BK869051835
2445,2012,50,64,77,60.45,WB347661732
2446,2012,95,67,73,75.7,PK274346074
2447,2012,78,61,81,67.1,XU563237597
2448,2012,79,68,93,72.55,YW697739867
2449,2012,96,50,62,64.4,WK278552127
2450,2012,63,57,98,60.85,HE150560599
2451,2012,85,54,54,63.3,VT593173049
2452,2012,50,88,63,75.35,CT261741044
2453,2012,90,73,72,78.05,XL546158740
2454,2012,63,61,78,62.45,OH982851722
2455,2012,94,63,79,73.1,RC250272702
2456,2012,51,99,88,84.05,ZI892309527
2457,2012,81,92,81,88.15,BT253389447
2458,2012,51,71,99,66.4,XF337388338
2460,2012,92,80,71,83.15,VS668624316
2461,2012,56,72,79,67.55,NY299672932
2462,2012,73,60,62,64.0,NB172616831
2463,2012,50,52,75,52.55,GN287875798
2464,2012,56,96,53,81.85,UE989411523
2465,2012,71,99,85,89.9,MV427522224
2466,2012,56,99,90,85.65,AT311276512
2467,2012,52,51,82,52.85,XK545129913
2468,2012,63,88,56,78.9,TC883139643
2469,2012,90,50,89,63.95,GJ049780746
2470,2012,93,51,64,64.25,GJ840770651
2471,2012,100,73,56,80.25,IG128816814
2472,2012,93,87,100,89.45,BL633743759
2473,2012,79,91,61,85.9,VL842048131
2474,2012,62,52,53,55.05,DY457609104
2475,2012,52,85,99,75.8,IL641107253
2476,2012,63,80,95,75.65,WN367378790
2477,2012,59,91,95,81.6,AY385474639
2478,2012,85,85,77,84.6,PZ067193522
2479,2012,100,77,67,83.4,NW704009256
2480,2012,55,61,97,61.0,PR464834600
2481,2012,98,64,89,75.45,MP620961807
2482,2012,76,59,81,65.2,SB698070479
2483,2012,100,78,91,85.25,OO677405401
2484,2012,88,84,53,83.65,MO592572532
2485,2012,91,69,86,76.45,QA620833912
2486,2012,58,61,59,60.0,OY219412186
2487,2012,69,96,87,87.45,XZ009991752
2488,2012,80,72,56,73.6,SM102616321
2489,2012,94,97,55,94.0,KW409148086
2490,2012,64,61,52,61.45,BZ001998436
2492,2012,91,62,57,70.45,RR478137287
2493,2012,90,75,88,80.15,AE829643884
2494,2012,53,52,59,52.65,RF287723318
2495,2012,64,57,62,59.35,MA499463051
2496,2012,97,78,70,83.3,PM424348645
2498,2012,95,55,76,68.05,YE962251556
2499,2012,72,82,57,77.75,JX700775084
2500,2012,57,52,70,54.4,TV668787477
2502,2012,99,56,51,68.65,OI761627228
2503,2012,84,90,75,87.45,GP401998387
2504,2012,98,97,79,96.4,WK925014688
2505,2012,95,89,86,90.65,TH270443393
2506,2012,65,81,79,76.1,HZ535388034
2508,2012,100,85,56,88.05,DE697574824
2509,2012,70,58,91,63.25,SY906183807
2510,2012,52,59,58,56.85,EV458252302
2511,2012,88,92,99,91.15,YG921838825
2512,2012,70,63,64,65.15,UI703854983
2514,2012,59,83,66,74.95,BU895157120
2515,2012,58,96,65,83.05,ZO638293546
2516,2012,85,92,61,88.35,ZG962028744
2517,2012,71,65,77,67.4,UV563321723
2518,2012,81,81,96,81.75,RP308673341
2519,2012,75,79,80,77.85,KH448217238
2520,2012,72,85,81,80.9,VY947415411
2522,2012,60,58,75,59.45,XK347637348
2523,2012,94,88,62,88.5,EG226121535
2524,2012,60,68,69,65.65,YJ107040748
2525,2012,85,77,95,80.3,FH481769755
2526,2012,88,79,66,81.05,TW490613894
2528,2012,55,91,67,79.0,ZG962028744
2529,2012,77,99,84,91.65,OZ093779690
2530,2012,93,73,88,79.75,IL094385729
2531,2012,76,67,81,70.4,GS483329048
2532,2012,95,68,61,75.75,GS483329048
2534,2012,91,74,54,78.1,EI197378988
2535,2012,57,90,86,79.9,IU157309772
2536,2012,53,100,90,85.4,VK342699003
2537,2012,89,78,83,81.55,RE803553466
2538,2012,83,77,91,79.5,OY360490892
2539,2012,78,76,92,77.4,SY849082970
2540,2012,71,94,87,86.75,MU039342237
2541,2012,86,90,84,88.5,KE896804632
2542,2012,50,81,90,72.15,VP548897985
2544,2012,70,83,56,77.75,XO327847025
2545,2012,57,93,94,82.25,PO107757449
2546,2012,86,64,100,72.4,XU697272881
2547,2012,86,98,62,92.6,OL827724360
2548,2012,56,97,70,83.35,VF798252074
2549,2012,73,53,83,60.5,WW443985229
2550,2012,93,88,92,89.7,OZ622437638
2551,2012,88,87,55,85.7,YH786902494
2552,2012,70,95,68,86.15,BX501893700
2553,2012,89,64,60,71.3,BO097367158
2554,2012,96,89,68,90.05,RZ346049283
2555,2012,62,84,59,76.15,CJ214668824
2556,2012,75,76,59,74.85,RN954729522
2557,2012,74,63,68,66.55,PM227219910
2558,2012,97,53,75,67.3,YN860951776
2559,2012,93,81,81,84.6,QP186892299
2560,2012,98,54,100,69.5,CY486626158
2561,2012,50,50,67,50.85,VP825655830
2562,2012,74,67,60,68.75,JQ442254060
2564,2012,95,80,85,84.75,RS251603818
2565,2012,92,95,90,93.85,DC516876115
2566,2012,61,96,51,83.25,RS055584495
2567,2012,50,92,82,78.9,NK346088933
2568,2012,58,53,95,56.6,HO552455808
2570,2012,77,65,90,69.85,YA648594669
2571,2012,50,57,59,55.0,ZX784890131
2572,2012,53,78,89,71.05,BE300287177
2573,2012,100,76,92,84.0,UN191935737
2574,2012,68,73,60,70.85,FP468195920
2575,2012,56,68,78,64.9,XM785841897
2576,2012,50,75,79,67.7,CT096245323
2577,2012,95,57,59,68.5,WD146833109
2578,2012,76,89,93,85.3,XB502372545
2579,2012,57,78,93,72.45,IS901677546
2580,2012,89,81,64,82.55,CD954586050
2582,2012,82,99,91,93.5,YR852841686
2583,2012,62,65,81,64.9,IN525447167
2584,2012,80,95,98,90.65,DF372757299
2585,2012,81,83,90,82.75,YR514675054
2586,2012,98,94,58,93.4,TJ043974286
2587,2012,65,72,74,70.0,IJ221364166
2588,2012,60,77,73,71.7,SM102616321
2589,2012,71,75,77,73.9,AX524542172
2590,2012,55,91,63,78.8,XL967162908
2592,2012,84,74,82,77.4,GE298250343
2593,2012,83,92,98,89.6,TM916841303
2594,2012,82,89,95,87.2,SE345606994
2595,2012,80,70,87,73.85,RD884885945
2596,2012,69,72,79,71.45,RZ144438513
2597,2012,91,82,84,84.8,MB960974420
2598,2012,92,62,54,70.6,IC873795630
2600,2012,97,80,89,85.55,KB762261684
2601,2012,94,80,64,83.4,EH797527531
2602,2012,69,81,86,77.65,NR357002884
2603,2012,91,83,95,86.0,NH293125543
2604,2012,53,91,93,79.7,MM279248612
2605,2012,74,87,65,82.0,MU194122227
2606,2012,51,94,93,81.05,AU551370139
2607,2012,99,56,60,69.1,TW953623801
2608,2012,52,80,82,71.7,TI875909511
2610,2012,100,72,77,80.65,VC610658194
2611,2012,91,63,59,71.2,VP731534485
2612,2012,81,86,78,84.1,LD017703001
2613,2012,97,81,96,86.55,AQ570164877
2614,2012,59,92,92,82.1,LV309029506
2615,2012,80,59,90,66.85,WN894394545
2616,2012,69,68,50,67.4,UJ226108850
2617,2012,51,75,57,66.9,EN973750887
2618,2012,55,78,81,71.25,WR958617831
2619,2012,52,88,50,75.3,OB891872281
2620,2012,91,57,94,69.05,PI856212302
2621,2012,81,75,73,76.7,MB579010061
2622,2012,72,67,93,69.8,YR514675054
2624,2012,62,60,62,60.7,GE919754254
2625,2012,88,65,90,73.15,UI623764034
2626,2012,86,72,100,77.6,VQ125303970
2627,2012,75,89,79,84.3,KW291961685
2628,2012,88,87,84,87.15,WC057087616
2630,2012,53,92,96,80.5,KW291961685
2631,2012,92,58,56,68.1,NJ629241229
2632,2012,82,69,81,73.5,QP186892299
2633,2012,76,78,61,76.55,CC042330872
2634,2012,83,60,100,68.9,SR699566933
2635,2012,65,65,64,64.95,QA211425831
2636,2012,92,94,56,91.5,OG938994692
2637,2012,84,66,70,71.6,YT316023404
2638,2012,64,72,92,70.6,KE738803202
2640,2012,73,70,73,71.05,CG419250339
2641,2012,73,57,87,63.3,SG440042835
2642,2012,82,82,72,81.5,AJ634382307
2643,2012,73,68,78,70.0,VE788146525
2644,2012,59,56,64,57.3,KD003383222
2645,2012,75,71,73,72.3,GW284317695
2646,2012,78,84,85,82.25,EA910429084
2647,2012,71,90,56,82.6,DQ135568981
2648,2012,100,91,77,93.0,ZT813370305
2649,2012,80,86,99,84.85,AY385474639
2650,2012,50,67,86,62.85,RW590502173
2651,2012,69,94,58,84.7,GX941735825
2652,2012,100,72,96,81.6,EP925520484
2654,2012,56,90,77,79.15,RV449420118
2655,2012,59,60,91,61.25,AQ570164877
2656,2012,80,78,55,77.45,TM276937688
2658,2012,75,58,55,62.95,VD748786540
2660,2012,81,68,99,73.45,ET040909113
2661,2012,76,73,62,73.35,RW590502173
2662,2012,83,53,73,63.0,YR067655514
2663,2012,51,66,82,62.3,NL937584666
2664,2012,72,58,62,62.4,LQ941540788
2665,2012,66,81,52,75.05,OA291317129
2666,2012,78,53,95,62.6,CC784019720
2667,2012,53,63,87,61.2,BX501893700
2668,2012,55,72,70,66.8,QY997289720
2669,2012,59,96,79,84.05,FE291781429
2670,2012,52,74,85,67.95,JD403000106
2671,2012,84,99,95,94.3,NW460559112
2672,2012,58,66,75,64.05,PN067950854
2673,2012,59,78,87,72.75,UE275807587
2674,2012,96,57,84,70.05,UW641219396
2675,2012,85,57,69,66.0,BV295753829
2676,2012,94,50,64,63.9,JH760240792
2677,2012,98,84,54,86.7,AL055423519
2678,2012,88,75,71,78.7,VY991528231
2679,2012,75,77,81,76.6,QG578650766
2680,2012,97,55,94,69.55,PD277392094
2682,2012,78,78,54,76.8,EK671632094
2683,2012,65,53,57,56.8,BZ478944829
2684,2012,78,66,82,70.4,QN498478280
2685,2012,93,53,100,67.35,JC310821094
2686,2012,76,62,84,67.3,VP548897985
2687,2012,58,53,50,54.35,DT889030864
2688,2012,98,79,56,83.55,US910791264
2689,2012,77,57,57,63.0,JV525909205
2690,2012,78,53,71,61.4,IP867694067
2691,2012,78,57,70,63.95,MR262179451
2692,2012,69,95,55,85.2,HQ548977629
2693,2012,91,83,93,85.9,NE445115397
2694,2012,65,85,51,77.3,UG903851823
2695,2012,78,63,87,68.7,XM023611187
2696,2012,84,100,72,93.8,ST153720044
2697,2012,80,84,85,82.85,UP197007519
2698,2012,74,72,64,72.2,MQ408098816
2700,2012,96,100,82,97.9,VA717123178
2702,2012,94,94,67,92.65,IQ056162329
2703,2012,82,74,99,77.65,PW370322133
2704,2012,75,51,84,59.85,XF574213920
2705,2012,69,63,50,64.15,EK671632094
2706,2012,82,72,54,74.1,VR064282776
2707,2012,94,66,76,74.9,GJ049780746
2708,2012,100,83,67,87.3,VW983233415
2709,2012,82,74,53,75.35,XF041199451
2710,2012,61,54,74,57.1,LD640624468
2712,2012,62,62,54,61.6,MV427522224
2714,2012,77,63,68,67.45,JL172510742
2715,2012,87,86,88,86.4,CJ737585817
2716,2012,91,79,71,82.2,AY199427245
2718,2012,66,84,72,78.0,ZN669099893
2719,2012,57,72,91,68.45,GS430260892
2720,2012,75,99,98,91.75,LK882839830
2721,2012,50,54,90,54.6,WX873321299
2722,2012,51,53,82,53.85,HL874012365
2723,2012,83,60,63,67.05,HI507569874
2724,2012,85,53,98,64.85,KH172185518
2725,2012,99,52,83,67.65,UE989411523
2726,2012,64,57,62,59.35,UI414317523
2727,2012,96,77,54,81.55,OQ026894117
2728,2012,60,71,88,68.55,WT864516659
2729,2012,94,84,82,86.9,BT285526906
2730,2012,88,59,69,68.2,ZZ674863294
2731,2012,66,82,57,75.95,GD893799804
2732,2012,83,77,92,79.55,WW443985229
2733,2012,85,69,72,73.95,JK106031707
2734,2012,52,70,85,65.35,LZ708684613
2735,2012,94,93,51,91.2,LD346758670
2736,2012,50,73,70,65.95,KH448217238
2738,2012,72,73,68,72.45,FP368773897
2739,2012,90,78,76,81.5,PZ264303738
2740,2012,65,75,55,71.0,NN377723659
2742,2012,92,73,63,78.2,QK214974401
2744,2012,50,75,91,68.3,AK824442065
2745,2012,52,91,56,77.55,AO908388718
2746,2012,75,71,87,73.0,OG938994692
2747,2012,77,95,98,89.75,AU476891123
2748,2012,75,50,78,58.9,MV427522224
2749,2012,59,75,82,70.55,BO314974188
2750,2012,73,82,98,80.1,UG531143689
2751,2012,67,78,60,73.8,TT458786359
2752,2012,78,57,51,63.0,HI980743537
2753,2012,56,73,52,66.85,BO155920584
2754,2012,80,96,75,90.15,SZ728318679
2755,2012,65,72,78,70.2,BR596567958
2756,2012,64,85,73,78.1,FK602153187
2757,2012,80,93,56,87.25,VP731534485
2758,2012,84,59,80,67.55,KN977539575
2759,2012,88,72,65,76.45,BS371280029
2760,2012,74,82,77,79.35,KE896804632
2761,2012,80,87,59,83.5,GV662513114
2762,2012,78,82,78,80.6,DM677089732
2763,2012,95,50,81,65.05,QH116338672
2764,2012,90,99,77,95.2,FW957358309
2765,2012,80,65,99,71.2,DL433389678
2766,2012,97,89,68,90.35,IX815562491
2767,2012,99,95,52,94.05,GI781668180
2768,2012,66,85,78,78.95,XK410597452
2769,2012,57,91,95,81.0,YJ848843744
2770,2012,88,87,87,87.3,IN435783050
2771,2012,91,94,81,92.45,TV668787477
2772,2012,83,52,97,63.55,JZ865281671
2773,2012,77,79,67,77.8,NW831179697
2774,2012,60,69,91,67.4,JD043496508
2775,2012,68,84,89,79.45,NJ629241229
2776,2012,99,79,61,84.1,EX389575482
2778,2012,100,81,53,85.3,BG637159184
2780,2012,53,96,99,83.25,MB251520143
2781,2012,77,78,52,76.4,BB157888232
2782,2012,51,90,69,77.25,GS483329048
2783,2012,68,77,59,73.4,UL148263598
2784,2012,53,80,90,72.4,PO865102924
2785,2012,74,95,63,87.1,UV534897402
2786,2012,97,91,77,92.1,WG346499109
2787,2012,62,85,51,76.4,IB754387846
2788,2012,77,88,54,83.0,ZK247069759
2789,2012,56,73,82,68.35,UE309086316
2790,2012,89,89,63,87.7,SC910017359
2792,2012,84,69,100,75.05,KA339901452
2793,2012,75,81,74,78.85,ML113518949
2794,2012,97,51,68,65.65,OC116277038
2795,2012,50,94,55,78.85,TC883139643
2796,2012,94,68,60,75.4,OP472684593
2798,2012,59,72,55,67.25,TB869756792
2799,2012,71,93,97,86.6,NE487371936
2800,2012,62,64,90,64.7,VP731534485
2801,2012,66,61,66,62.75,PR179543125
2802,2012,65,94,69,84.05,PB528307043
2803,2012,63,58,83,60.75,KN820621454
2804,2012,97,58,100,71.8,LL827697584
2805,2012,50,62,57,58.15,MB960974420
2806,2012,75,56,66,62.2,UX101746726
2808,2012,73,75,70,74.15,OG533543562
2810,2012,68,84,73,78.65,SU285451605
2811,2012,57,62,83,61.55,NY595312441
2812,2012,61,68,70,66.0,DS083985151
2813,2012,88,93,61,89.9,EG180796112
2814,2012,57,68,89,65.75,YZ514759354
2815,2012,89,94,99,92.75,FT142136141
2816,2012,88,87,54,85.65,UO027397121
2817,2012,90,97,81,94.1,BX501893700
2818,2012,70,86,58,79.8,JT040424310
2820,2012,67,56,52,59.1,EQ945360947
2821,2012,90,83,73,84.6,NN377723659
2822,2012,61,79,91,74.2,MV427522224
2823,2012,69,70,52,68.8,XK545129913
2824,2012,50,65,65,60.5,CC148717961
2825,2012,58,57,69,57.9,ZX157072870
2826,2012,97,74,96,82.0,TQ334497964
2827,2012,84,61,88,69.25,SZ549270691
2828,2012,96,75,55,80.3,VL623474814
2829,2012,72,93,66,85.35,IU157309772
2830,2012,52,68,75,63.55,KK063593880
2831,2012,86,87,94,87.05,RX467887457
2832,2012,94,91,53,90.0,SN795798890
2833,2012,96,79,78,84.05,XP762878634
2834,2012,56,84,66,74.7,AO583852172
2835,2012,98,85,81,88.7,BR585082763
2836,2012,63,69,74,67.45,ZX157072870
2838,2012,57,90,86,79.9,UO334482521
2839,2012,56,70,65,65.55,JE805941304
2840,2012,70,91,81,84.2,IU367527261
2841,2012,98,92,92,93.8,SY952215518
2842,2012,55,63,61,60.5,AP803681067
2844,2012,80,70,50,72.0,UY157280609
2845,2012,94,64,70,73.3,ZZ964971223
2846,2012,64,91,71,81.9,FC228901346
2847,2012,64,58,95,61.65,QK485878177
2848,2012,98,58,80,71.1,SR130421472
2849,2012,88,65,87,73.0,PI258946697
2850,2012,84,88,51,84.95,VQ361428610
2851,2012,55,71,70,66.15,ZC200765844
2852,2012,95,73,70,79.45,EV088347364
2853,2012,71,88,90,83.0,MH307749676
2854,2012,76,89,51,83.2,NW704009256
2855,2012,82,70,57,72.95,QH794762778
2856,2012,96,91,99,92.9,EL147386144
2858,2012,56,67,92,64.95,DJ571599791
2859,2012,82,72,83,75.55,NW832197938
2860,2012,85,87,68,85.45,IT060791589
2861,2012,53,83,53,72.5,RP750182843
2862,2012,75,97,95,90.3,BZ540799232
2863,2012,63,80,97,75.75,RS251603818
2864,2012,92,87,75,87.9,TX937554979
2865,2012,54,70,79,65.65,IT060791589
2866,2012,50,60,70,57.5,IG397931911
2867,2012,78,76,65,76.05,AW113925521
2868,2012,78,81,96,80.85,VR446959544
2870,2012,96,85,56,86.85,NZ912244017
2871,2012,51,59,94,58.35,UP197007519
