s_id,year,on time,quality,after-sales service,final score,e_id
1833,2011,58,58,67,58.45,QQ672140545
1834,2011,61,70,61,66.85,ZJ633892169
1835,2011,90,57,63,67.2,EQ809117650
1836,2011,64,82,93,77.15,KJ018743384
1837,2011,94,67,65,75.0,AX504552668
1838,2011,82,66,100,72.5,DO328890034
1839,2011,94,51,60,64.35,GO883193893
1840,2011,84,62,82,69.6,TP240529486
1841,2011,74,55,69,61.4,AM206963364
1842,2011,88,89,51,86.8,DT454308029
1843,2011,69,93,84,85.35,OO347984108
1844,2011,92,62,95,72.65,QQ306534790
1845,2011,90,75,83,79.9,KL667970285
1846,2011,75,62,70,66.3,JC727788388
1847,2011,100,50,94,67.2,XI042189128
1848,2011,65,77,99,74.5,OI797877818
1849,2011,74,53,75,60.4,AM452019950
1850,2011,78,63,79,68.3,ZO536637122
1851,2011,64,93,54,82.35,UZ859916814
1852,2011,91,85,97,87.4,JO421536041
1854,2011,74,89,65,83.3,SC171467462
1855,2011,80,64,61,68.65,OX211171103
1856,2011,66,64,98,66.3,VX464574011
1857,2011,87,83,81,84.1,BT809186585
1858,2011,62,94,93,84.35,KJ984989668
1859,2011,89,62,52,69.6,WQ291618969
1860,2011,85,64,91,71.65,NX014000413
1861,2011,71,75,91,74.6,MO689993752
1862,2011,61,87,54,77.55,MK353144916
1863,2011,88,95,67,91.5,HP570520423
1864,2011,92,66,81,74.55,HO714568754
1865,2011,100,61,91,74.2,IN534276059
1866,2011,79,99,52,90.65,BK082546714
1868,2011,94,53,63,65.8,TU267967594
1869,2011,50,78,71,69.25,GU014326992
1870,2011,90,73,84,78.65,CC889621870
1871,2011,84,61,98,69.75,BO928357775
1872,2011,68,61,73,63.7,GT291419710
1873,2011,60,56,66,57.7,CG642182409
1874,2011,70,98,90,89.2,JT185657550
1875,2011,83,65,81,71.2,BF689163126
1876,2011,65,66,62,65.5,YR892773363
1877,2011,61,66,78,65.1,LB549487343
1878,2011,62,59,62,60.05,BD453136974
1879,2011,80,99,94,93.05,HZ373492164
1880,2011,76,54,95,62.65,CG215936411
1881,2011,63,52,97,57.55,GH275623027
1882,2011,74,86,87,82.45,FT468660641
1883,2011,91,72,80,78.1,UQ689170099
1884,2011,84,85,100,85.45,TP470000058
1885,2011,83,97,61,91.0,SK711776042
1886,2011,77,65,93,70.0,EJ818024535
1887,2011,77,93,97,88.4,JD741783910
1888,2011,56,52,51,53.15,FX285508751
1890,2011,80,82,87,81.65,OO326162384
1892,2011,76,54,93,62.55,SX870156233
1893,2011,76,50,58,58.2,LN579814117
1894,2011,93,69,93,77.4,QI859646053
1895,2011,73,72,100,73.7,LB323787094
1896,2011,68,72,68,70.6,DK676455958
1897,2011,61,50,95,55.55,EZ699294000
1898,2011,98,67,86,77.25,UY585814947
1899,2011,50,66,75,61.65,FC023907092
1900,2011,88,66,98,74.2,GF953125124
1901,2011,59,98,74,85.1,KA430312134
1902,2011,69,100,59,88.65,DH412238148
1903,2011,66,79,56,73.95,AD954314396
1904,2011,65,84,97,78.95,DA920989456
1905,2011,70,80,84,77.2,MQ404531648
1906,2011,92,89,59,88.4,BA815974264
1907,2011,85,64,59,70.05,KG715387351
1908,2011,92,77,54,80.35,YJ001568685
1909,2011,56,66,77,63.55,HO714568754
1910,2011,79,82,52,79.6,NM324177229
1911,2011,53,65,55,60.9,YY885886740
1912,2011,92,100,99,97.55,AO790186049
1914,2011,91,55,56,65.85,FE523351724
1915,2011,62,81,56,74.05,VX533388342
1916,2011,60,55,64,56.95,FE184418354
1917,2011,91,82,65,83.85,DN412494373
1918,2011,91,89,72,88.75,MG062317640
1919,2011,66,78,100,75.5,OB275488458
1920,2011,74,58,71,63.45,NB458247004
1921,2011,85,100,96,95.3,AM037805742
1922,2011,66,91,66,82.25,FX117316880
1923,2011,60,63,55,61.7,CX395855422
1924,2011,90,80,90,83.5,NX594703508
1925,2011,95,98,79,96.15,TN195041466
1926,2011,93,89,67,89.1,GK045345947
1927,2011,78,93,99,88.8,NW696221873
1928,2011,88,81,79,83.0,FX801124486
1929,2011,96,91,64,91.15,DE850802249
1930,2011,85,93,89,90.4,BT809186585
1931,2011,54,89,64,77.25,MT917609909
1932,2011,68,91,85,83.8,UX826645033
1934,2011,54,85,50,73.95,CG215936411
1935,2011,52,66,97,63.35,ME777405065
1936,2011,95,88,51,88.25,MM636013948
1937,2011,90,52,99,65.75,WJ124895546
1938,2011,96,78,63,82.65,BI094839104
1939,2011,77,72,96,74.7,LO755687944
1940,2011,54,65,59,61.4,RO529114393
1941,2011,77,95,71,88.4,JK809744103
1942,2011,65,64,68,64.5,YD108312465
1944,2011,91,88,98,89.4,VT663560981
1945,2011,74,77,92,76.85,SS994798908
1946,2011,66,76,61,72.25,KS850306928
1947,2011,52,74,53,66.35,LE381489617
1948,2011,76,70,61,71.35,IN175556501
1949,2011,91,75,92,80.65,UH421263214
1950,2011,93,95,61,92.7,XQ760095791
1952,2011,60,81,96,75.45,GI276852493
1953,2011,76,59,72,64.75,DT454308029
1954,2011,55,84,90,75.6,IW747848967
1955,2011,50,73,86,66.75,SJ485222906
1956,2011,52,96,71,81.55,HX828803867
1957,2011,71,75,93,74.7,VJ740268321
1958,2011,96,66,78,75.6,TU410919841
1959,2011,79,93,66,87.45,OE980702631
1960,2011,63,59,59,60.2,AK348910989
1962,2011,56,84,74,75.1,YU202456260
1964,2011,81,84,61,81.95,KJ901826451
1965,2011,65,83,64,76.65,BN081023946
1966,2011,53,68,60,63.1,QZ808522458
1967,2011,85,77,55,78.3,IG137195924
1968,2011,56,77,76,70.65,IX653176742
1970,2011,68,55,86,60.45,VO445289711
1971,2011,63,96,57,84.15,MA798121010
1972,2011,93,99,93,96.9,JB586613760
1974,2011,84,88,70,85.9,EZ697578352
1975,2011,99,82,54,85.7,OV103897336
1976,2011,54,52,75,53.75,OU179893618
1977,2011,80,87,79,84.5,KP456203027
1978,2011,97,100,50,96.6,SQ485310194
1979,2011,85,71,80,75.65,NK072780920
1980,2011,93,64,79,73.45,VH106230905
1981,2011,81,94,53,88.05,EQ809117650
1982,2011,54,96,83,82.75,PQ586291760
1983,2011,99,97,85,97.0,XM223869535
1984,2011,85,86,79,85.35,PU355396105
1985,2011,77,92,81,86.95,MO403282352
1986,2011,71,88,54,81.2,QZ227949437
1988,2011,98,77,63,82.6,SX770090531
1989,2011,74,62,83,66.65,CT443425070
1990,2011,99,90,84,92.4,PZ877829624
1992,2011,53,73,63,66.5,KJ984989668
1993,2011,75,52,74,60.0,DC753065726
1994,2011,55,50,57,51.85,KN551018860
1995,2011,84,63,93,70.8,CM550704348
1996,2011,85,51,52,61.25,HH105771889
1998,2011,58,73,96,69.65,SN679091210
1999,2011,73,88,71,82.65,QR906490490
2000,2011,74,59,85,64.8,PU792120045
2001,2011,94,53,79,66.6,VX030601174
2002,2011,90,60,80,70.0,FX801124486
2003,2011,54,60,92,59.8,LZ614022248
2004,2011,55,65,96,63.55,RN087211726
2005,2011,59,84,96,77.1,XV379609708
2006,2011,73,72,50,71.2,FX438206410
2007,2011,83,88,71,85.65,ZU804569935
2008,2011,86,65,72,71.65,VX524935559
2009,2011,90,91,70,89.65,JB871736344
2010,2011,88,82,85,83.95,YW465456295
2011,2011,75,59,74,64.55,PN644700406
2012,2011,94,56,50,67.1,BV245980987
2013,2011,63,100,50,86.4,GZ454624178
2014,2011,69,75,97,74.3,DE225542349
2015,2011,67,74,63,71.35,DP820194602
2016,2011,55,95,63,81.4,WO358142275
2018,2011,68,92,52,82.8,FA256949219
2019,2011,88,86,60,85.3,FV757374019
2020,2011,87,96,99,93.45,HN630531469
2022,2011,85,90,65,87.25,CJ435240587
2023,2011,55,93,65,80.2,AT986835052
2024,2011,53,59,82,58.35,IK160494033
2025,2011,81,50,81,60.85,AP196991958
2026,2011,72,62,81,65.95,JR687680964
2028,2011,54,78,90,71.4,RT334368562
2030,2011,90,69,77,75.7,WP978481830
2031,2011,66,75,85,72.8,TG355535820
2032,2011,60,99,80,86.35,AR569484056
2033,2011,56,98,52,83.1,HQ817512717
2034,2011,83,71,80,75.05,BK690873452
2035,2011,73,77,85,76.2,CG642182409
2036,2011,68,65,81,66.7,HB942506823
2037,2011,50,67,71,62.1,UH421263214
2038,2011,53,80,67,71.25,KS000013691
2039,2011,74,79,88,77.95,OR619251393
2040,2011,86,55,60,64.55,VI560768666
2042,2011,57,59,68,58.85,XW008517536
2043,2011,82,86,50,83.0,SH512116560
2044,2011,52,81,78,72.15,BC247788719
2045,2011,87,96,81,92.55,VI033517320
2046,2011,57,50,55,52.35,AU762956134
2047,2011,59,80,63,72.85,FM329573560
2048,2011,54,77,79,70.2,BA028309611
2049,2011,61,84,96,77.7,FB584656977
2050,2011,54,68,94,65.1,MD849427454
2051,2011,97,95,96,95.65,UO680427765
2052,2011,58,78,54,70.8,BI633695080
2054,2011,62,73,86,70.35,ZY437085701
2055,2011,83,82,53,80.85,FA256949219
2056,2011,89,85,84,86.15,HW958426719
2057,2011,63,74,75,70.75,VJ432712612
2058,2011,93,69,54,75.45,FR612538206
2060,2011,50,86,71,74.45,FO524106845
2061,2011,73,96,97,89.15,CV222939811
2062,2011,73,64,58,66.4,EK659983648
2063,2011,62,83,51,75.1,DD300540418
2064,2011,69,98,71,87.95,RI705309898
2065,2011,61,81,87,75.3,SY572178524
2066,2011,82,66,81,71.55,CO091319700
2067,2011,90,58,69,68.15,ZT802664282
2068,2011,86,97,77,92.7,ME777405065
2069,2011,98,90,84,92.1,FC072266072
2070,2011,87,70,88,76.0,IP801879434
2072,2011,62,75,69,70.8,HZ314156965
2073,2011,87,86,92,86.6,DT626253725
2074,2011,94,79,88,83.95,UT383500408
2075,2011,82,53,96,63.85,OI530871409
2076,2011,99,93,66,93.45,DP351425219
2077,2011,63,82,74,75.9,CS520695389
2078,2011,88,74,66,77.8,HO030976968
2079,2011,80,64,78,69.5,RK125568039
2080,2011,96,100,63,96.95,FB797031259
2081,2011,68,63,87,65.7,OC306474052
2082,2011,61,70,98,68.7,VS895986237
2083,2011,73,80,97,78.75,TY794712293
2084,2011,76,63,51,66.3,GW443613545
2085,2011,100,87,68,89.95,HC967753386
2086,2011,99,89,59,90.5,WE069897690
2088,2011,50,81,100,72.65,HI817420428
2090,2011,77,68,62,70.4,BW323691661
2091,2011,58,81,67,73.4,KE295251089
2092,2011,81,64,69,69.35,UT119267396
2093,2011,53,64,50,60.0,RS982560731
2094,2011,100,95,88,96.15,YJ063325509
2095,2011,95,63,88,73.85,SG078014589
2096,2011,66,88,79,80.95,QY943644854
2097,2011,87,94,74,90.9,PQ018149853
2098,2011,77,100,81,92.15,LW294029278
2099,2011,54,60,53,57.85,HH105771889
2100,2011,64,63,93,64.8,BT619334249
2102,2011,54,72,72,66.6,HQ158189911
2103,2011,67,95,57,84.7,GI276852493
2104,2011,64,71,86,69.65,UM695479806
2105,2011,87,75,52,77.45,GY130419717
2106,2011,92,56,64,67.2,AO790186049
2107,2011,83,80,99,81.85,VA361015467
2108,2011,60,53,64,55.65,SC043926420
2109,2011,51,89,63,76.3,HO714568754
2110,2011,64,63,88,64.55,PG791046963
2112,2011,53,93,99,81.3,UN426519102
2113,2011,97,68,71,76.85,HF016876087
2114,2011,100,98,95,98.45,IY409228911
2115,2011,75,90,81,85.05,ZZ400817532
2116,2011,71,60,92,64.9,XI462283996
2117,2011,80,93,96,89.25,IT482328473
2118,2011,68,78,74,74.8,DX519344830
2120,2011,81,71,74,74.15,HI278405771
2121,2011,79,60,86,67.0,JV711017165
2122,2011,54,67,86,64.05,LF898678667
2124,2011,79,74,75,75.55,XK585233585
2125,2011,69,97,92,88.35,AN511318992
2126,2011,93,52,66,65.0,WR131726125
2127,2011,96,94,58,92.8,QR519348498
2128,2011,60,93,79,82.4,HK937595518
2130,2011,63,60,81,61.95,HE545887110
2132,2011,81,65,92,71.15,MI562148023
2133,2011,61,100,76,87.1,XY898062388
2134,2011,75,99,86,91.15,OX211171103
2135,2011,90,88,84,88.4,NK072780920
2136,2011,85,72,96,77.1,AB697126335
2137,2011,65,53,69,57.4,FJ634775637
2138,2011,66,85,83,79.2,SO178183266
2139,2011,97,95,96,95.65,PI353347606
2140,2011,73,79,93,77.9,YA602657259
2141,2011,52,84,87,74.55,MW851755262
2142,2011,50,94,51,78.65,VJ293743203
2143,2011,56,84,50,73.9,EI496991699
2144,2011,100,56,58,69.3,MX965912408
2145,2011,93,95,55,92.4,IU727934318
2146,2011,70,100,89,90.45,JV065430629
2147,2011,79,92,90,88.0,KR173205523
2148,2011,82,73,79,76.0,ZV599495296
2149,2011,57,56,52,56.1,YQ070673334
2150,2011,59,83,80,75.65,XF918424249
2151,2011,99,58,51,69.95,UL361522513
2152,2011,62,76,61,71.05,JZ638974744
2153,2011,87,57,90,67.65,WT285076197
2154,2011,83,78,85,79.85,XY230470359
2155,2011,67,68,51,66.85,AA994928353
2156,2011,62,88,94,80.5,DO910488083
2157,2011,59,72,73,68.15,PI353347606
2158,2011,86,79,74,80.85,SK652816498
2160,2011,61,82,77,75.45,VX464574011
2161,2011,57,59,77,59.3,YX340824499
2162,2011,94,71,84,78.55,CE167907024
2163,2011,98,56,95,70.55,XL067467819
2164,2011,62,81,84,75.45,FX801124486
2165,2011,74,89,79,84.0,AN054741168
2166,2011,91,59,60,68.65,DN350621449
2167,2011,76,68,60,70.0,ZF513632851
2168,2011,52,70,77,64.95,FY012116077
2169,2011,99,97,57,95.6,SY572178524
2170,2011,85,71,56,74.45,CP387717583
2172,2011,99,75,93,83.1,RV248510865
2173,2011,70,80,88,77.4,MI562148023
2174,2011,75,69,93,72.0,XY230470359
2175,2011,98,70,85,79.15,SG360046631
2176,2011,62,52,89,56.85,MK353144916
2177,2011,63,74,59,69.95,BP600241002
2178,2011,75,54,90,62.1,CV331135225
2180,2011,94,53,93,67.3,FV277554540
2181,2011,84,73,76,76.45,MJ758351470
2182,2011,82,74,51,75.25,US561710815
2183,2011,92,50,61,63.15,VV180876317
2184,2011,62,54,71,57.25,UT119267396
2185,2011,77,62,94,68.1,VG211971246
2186,2011,54,86,64,75.3,KW063676630
2187,2011,73,95,94,88.35,OX932245751
2188,2011,83,51,92,62.65,RW344635909
2190,2011,61,54,87,57.75,XE030557904
2191,2011,77,51,69,59.7,GV377638155
2192,2011,61,76,97,72.55,ME917758722
2193,2011,77,50,83,59.75,OE980702631
2194,2011,94,91,75,91.1,PT519711590
2195,2011,95,75,97,82.1,LC553058538
2196,2011,86,94,74,90.6,ZV339718160
2197,2011,83,78,90,80.1,OB275488458
2198,2011,80,74,91,76.65,ZE322047700
2199,2011,57,56,73,57.15,LG272362852
2200,2011,72,74,76,73.5,UX548121790
2202,2011,73,83,92,80.45,CE861617076
2204,2011,92,52,99,66.35,GQ602249303
2205,2011,93,69,51,75.3,BA942167530
2206,2011,62,83,71,76.1,EU010227622
2208,2011,75,59,62,63.95,OU179893618
2209,2011,77,87,68,83.05,DC753065726
2210,2011,94,91,74,91.05,GZ307786136
2211,2011,66,56,92,60.8,EW460578771
2212,2011,97,79,95,85.2,LR232261987
2213,2011,86,60,70,68.3,GE949453059
2214,2011,58,53,60,54.85,NA272259631
2215,2011,88,54,69,64.95,AS507301336
2216,2011,97,55,65,68.1,PJ688264147
2217,2011,61,90,86,81.1,KK792821719
2218,2011,58,72,82,68.3,MB189616812
2219,2011,81,100,52,91.9,FS689168772
2220,2011,55,71,100,67.65,DH412238148
2222,2011,82,67,82,72.25,SH772462548
2223,2011,91,55,81,67.1,LB323787094
2224,2011,71,73,86,73.05,PU792120045
2225,2011,75,91,89,86.1,EX594618183
2226,2011,59,78,62,71.5,BW265402986
2227,2011,98,76,89,83.25,UX548121790
2228,2011,74,78,81,76.95,PT775657719
2229,2011,67,77,79,74.1,ZT101026289
2230,2011,50,83,89,73.4,ZU153484869
2231,2011,74,67,75,69.5,YO540163909
2232,2011,54,95,74,81.65,UN426519102
2233,2011,65,94,89,85.05,VH721415480
2234,2011,98,67,51,75.5,PX943545566
2235,2011,95,87,71,88.6,GT745516850
2236,2011,89,92,52,89.1,HQ553772651
2237,2011,75,70,71,71.55,FO524106845
2238,2011,84,61,69,68.3,GW554442296
2239,2011,71,98,59,87.95,DK676455958
2240,2011,59,79,92,73.65,KV209302316
2241,2011,99,50,68,65.6,BS824667187
2242,2011,57,62,74,61.1,QE288783367
2243,2011,61,61,53,60.6,JT875238600
2244,2011,55,59,90,59.35,ST022477690
2245,2011,94,56,77,68.45,DP820194602
2246,2011,65,72,95,71.05,SI488974535
2247,2011,68,96,72,86.4,RX232816571
2248,2011,83,94,71,89.55,LF339613890
2250,2011,66,100,78,88.7,CV700670062
2251,2011,72,75,51,72.9,OZ483432778
2252,2011,60,91,53,79.8,FX169969127
2253,2011,92,62,88,72.3,MX781456011
2254,2011,97,58,53,69.45,FQ631926580
2255,2011,52,80,62,70.7,ME150954441
2256,2011,50,71,89,65.6,QE288783367
2258,2011,83,90,50,85.9,MU481901175
2259,2011,86,97,95,93.6,NM324177229
2260,2011,55,59,89,59.3,HF075652647
2261,2011,51,66,98,63.1,VS895986237
2262,2011,52,59,52,56.55,SS140419680
2264,2011,67,91,99,84.2,LP951492708
2265,2011,80,56,62,63.5,TA298978240
2266,2011,59,82,60,74.0,GE501304906
2268,2011,71,95,65,86.3,EB624058913
2270,2011,80,67,87,71.9,ZR791145153
2271,2011,83,58,85,66.85,IU522139899
2272,2011,59,58,61,58.45,YB756058511
2274,2011,86,67,57,72.2,JF784672213
2275,2011,97,82,94,87.1,RT832807626
2276,2011,93,69,63,75.9,JU821209141
2277,2011,77,80,90,79.6,IU727934318
2278,2011,97,99,53,96.1,BR181848210
2280,2011,61,91,76,81.25,ZC068897182
2282,2011,78,57,93,65.1,OL561851427
2283,2011,59,81,74,74.05,PJ784131684
2284,2011,77,87,88,84.05,JQ003186377
2285,2011,75,65,67,68.1,MN648776760
2286,2011,67,71,79,70.2,PR938319678
2287,2011,87,94,60,90.2,ZS426868061
2288,2011,92,96,70,93.5,CG651364996
2289,2011,100,75,64,81.95,JF560206755
2290,2011,99,68,67,77.25,SK344324753
2291,2011,67,65,78,66.25,YM703135361
2292,2011,90,67,62,73.65,YO335357986
2294,2011,83,78,73,79.25,DF052249628
2295,2011,85,69,67,73.7,MD875728493
2296,2011,89,64,86,72.6,UW712408336
2297,2011,50,68,86,63.5,TL179866033
2298,2011,95,77,81,82.6,LL382748919
2299,2011,81,54,98,64.3,YH615817650
2300,2011,83,76,70,77.8,HE731303807
2301,2011,79,58,82,65.5,XS889866530
2302,2011,84,60,57,67.05,HB682566588
2303,2011,53,64,80,61.5,IH630162106
2304,2011,71,51,62,57.55,TP240529486
2305,2011,58,68,71,65.15,CX640593197
2306,2011,80,76,90,77.9,RT832807626
2307,2011,74,77,57,75.1,RE650236664
2308,2011,66,55,70,59.05,KZ253926017
2309,2011,83,52,87,63.05,BI719840314
2310,2011,63,73,75,70.1,GJ902308926
2311,2011,68,88,57,80.45,XK477527276
2312,2011,70,95,99,87.7,DP820194602
2313,2011,70,91,57,83.0,DO775564107
2314,2011,71,81,81,78.0,SG078014589
2315,2011,74,84,91,81.35,HX140797412
2316,2011,60,78,51,71.25,PT348502356
2317,2011,71,72,100,73.1,DV405247818
2318,2011,69,93,63,84.3,GH275623027
2319,2011,94,68,86,76.7,KM364552205
2320,2011,94,71,91,78.9,FB930967995
2321,2011,68,74,51,71.05,PO371493341
2322,2011,99,97,50,95.25,NZ420228282
2323,2011,60,53,57,55.3,UW286749160
2324,2011,85,66,90,72.9,UD759324069
2325,2011,86,72,72,76.2,TG373797460
2326,2011,78,93,97,88.7,YV997426383
2327,2011,77,80,51,77.65,CC505841042
2328,2011,68,73,90,72.35,MZ695481031
2329,2011,65,62,93,64.45,OU798336886
2330,2011,65,77,73,73.2,UX548121790
2331,2011,82,81,79,81.2,QI056353788
2332,2011,100,94,100,96.1,CX640593197
2333,2011,73,98,54,88.3,ZE168312779
2334,2011,64,71,90,69.85,QM556468415
2335,2011,69,63,95,66.4,FS689168772
2336,2011,90,85,69,85.7,HL892327666
2337,2011,50,96,79,81.35,WV552572162
2338,2011,61,70,87,68.15,ZV192987444
2339,2011,58,84,63,75.15,WB631867734
2340,2011,51,75,71,67.6,MT900670053
2341,2011,94,83,93,86.8,NX594703508
2342,2011,57,98,76,84.6,JZ211851254
2343,2011,54,99,74,84.25,SF227853573
2344,2011,89,50,56,62.0,ZV599495296
2345,2011,59,95,50,81.95,CZ762612657
2346,2011,76,72,88,74.0,SK711776042
2347,2011,66,82,62,76.2,LJ394917436
2348,2011,79,61,54,66.05,TV980464729
2349,2011,98,55,96,69.95,BB054506782
2350,2011,60,80,85,74.25,WJ124895546
2352,2011,67,69,56,67.75,LB323787094
2353,2011,71,85,76,80.35,JO421536041
2354,2011,77,82,70,79.9,JK809744103
2355,2011,72,55,76,61.15,IW677812002
2356,2011,73,88,50,81.6,HX280300084
2358,2011,65,83,95,78.2,PV540174635
2359,2011,85,94,75,90.35,KN551018860
2360,2011,62,100,59,86.55,VT266114137
2361,2011,57,62,64,60.6,SS140419680
2362,2011,66,91,59,81.9,WS377796335
2363,2011,100,76,100,84.4,CK563153141
2364,2011,56,81,73,73.1,CC598200325
2365,2011,51,80,71,70.85,QD489550050
2366,2011,71,54,83,60.55,EF796105469
2367,2011,67,59,94,63.15,SX770090531
2368,2011,60,85,63,76.4,SW876546883
2369,2011,99,76,55,81.85,VO336847923
2370,2011,63,91,73,81.7,UI344494135
2372,2011,54,79,87,71.9,HB269569198
2373,2011,93,66,85,75.05,PB622700481
2374,2011,74,68,53,69.05,KG100090194
2375,2011,87,86,53,84.65,PO843096691
2376,2011,79,60,85,66.95,RE561092044
2377,2011,98,87,61,89.0,DH412238148
2378,2011,81,65,93,71.2,NJ247551830
2379,2011,87,87,64,85.85,KW063676630
2380,2011,97,83,88,87.45,RB948238869
2382,2011,97,74,100,82.2,YG786762317
2384,2011,74,63,81,67.2,XA440733088
2385,2011,59,67,94,65.95,FN775016172
2386,2011,98,83,78,87.25,FT876587819
2387,2011,80,100,51,91.55,YU222732798
2388,2011,80,71,52,72.75,DS734521976
2390,2011,81,81,94,81.65,SW467340781
2391,2011,98,95,64,94.35,OV972784339
2392,2011,59,65,81,64.0,OZ483432778
2393,2011,93,88,54,87.8,QT282964855
2394,2011,51,56,57,54.55,RV248510865
2395,2011,72,73,68,72.45,ZT355999451
2396,2011,90,94,63,91.25,UT307629789
2397,2011,50,80,88,71.4,YS280111734
2398,2011,92,84,51,84.75,IH630162106
2399,2011,90,78,52,80.3,FD092324789
2400,2011,67,77,58,73.05,OE532589204
2401,2011,65,56,74,59.6,UZ727646492
2402,2011,79,54,75,62.55,VK055022755
2403,2011,80,60,50,65.5,BH717320153
2404,2011,97,73,90,81.05,YH640645468
2405,2011,88,58,73,67.75,GE807701298
2406,2011,50,78,92,70.3,AP613513459
2407,2011,51,80,98,72.2,YH615817650
2408,2011,89,93,79,91.1,VT862945401
2409,2011,51,51,73,52.1,ZT802664282
2410,2011,88,59,82,68.85,HI277335262
2411,2011,59,56,56,56.9,XH195873439
2412,2011,83,50,84,61.6,KJ395390165
2413,2011,73,90,92,85.0,PU140372723
2414,2011,84,60,58,67.1,OC541940697
2415,2011,56,80,98,73.7,YA735097058
2416,2011,89,72,72,77.1,EX594618183
2418,2011,100,97,82,97.15,FE380295066
2419,2011,64,59,76,61.35,XI042189128
2420,2011,71,72,56,70.9,QS619832682
2421,2011,59,50,54,52.9,CX395855422
2422,2011,58,71,95,68.3,NP558663859
2423,2011,52,98,51,81.85,KS000013691
2424,2011,74,62,81,66.55,VT031588844
2425,2011,79,83,79,81.6,AW778793589
2426,2011,96,60,60,70.8,NQ963237584
2427,2011,97,99,82,97.55,BQ402246095
2428,2011,78,81,89,80.5,HI169480689
2429,2011,84,69,70,73.55,IB079519002
2430,2011,56,92,83,80.75,PM289313703
2431,2011,70,85,73,79.9,IL327057508
2432,2011,95,53,91,67.5,XW731838643
2433,2011,66,97,76,86.65,II864238460
2434,2011,94,99,56,95.35,TU656059446
2435,2011,55,98,92,84.8,HF350670001
2436,2011,88,83,69,83.8,KJ170137293
2437,2011,58,71,92,68.15,LF339613890
2438,2011,88,56,79,66.75,XV018347069
2439,2011,96,84,63,86.55,FO831044595
2440,2011,80,73,70,74.95,FB584656977
2441,2011,63,78,53,72.25,DW392407639
2442,2011,67,50,71,56.15,UT386295441
2443,2011,53,89,90,78.25,VX349602810
2444,2011,54,74,52,66.9,ZQ026752731
2445,2011,69,83,98,79.55,KO372924978
2446,2011,68,99,78,88.65,OI857511500
2447,2011,88,80,63,81.55,UD759324069
2448,2011,60,87,81,78.6,BL537215281
2450,2011,56,65,61,62.1,HK937595518
2451,2011,83,50,88,61.8,WW184424841
2452,2011,66,74,88,72.3,KM389399878
2454,2011,69,91,84,84.05,ZR808620170
2455,2011,64,82,64,75.7,YT281317540
2456,2011,92,53,97,66.9,VO084791181
2457,2011,97,69,94,78.65,ME158631216
2458,2011,62,55,98,59.25,ZS426868061
2459,2011,74,93,89,87.1,QP258925980
2460,2011,59,90,100,81.2,NG828342364
2461,2011,50,97,76,81.85,RZ537987221
2462,2011,56,86,86,77.0,CL353462803
2463,2011,57,57,99,59.1,UC877318295
2464,2011,87,98,91,94.35,IZ018089895
2465,2011,76,65,93,69.7,PQ216690059
2466,2011,87,100,66,94.4,XW731838643
2467,2011,87,94,50,89.7,IE819086009
2468,2011,88,50,86,63.2,UJ091471371
2469,2011,68,99,75,88.5,TA684366870
2470,2011,72,73,94,73.75,AQ504874527
2471,2011,77,99,57,90.3,TI814580819
2472,2011,68,75,54,71.85,RS982560731
2473,2011,89,83,91,85.2,RC198973203
2474,2011,92,60,72,70.2,JA555895939
2475,2011,53,86,52,74.4,OE645756319
2476,2011,74,64,62,66.9,SO178183266
2477,2011,86,99,60,93.15,SQ485310194
2478,2011,85,73,56,75.75,QT327460108
2479,2011,59,66,88,65.0,LY493993649
2480,2011,90,80,52,81.6,LD506867831
2481,2011,50,97,66,81.35,VY690181719
2482,2011,56,56,63,56.35,PU520536371
2484,2011,91,81,59,82.9,HX280300084
2485,2011,83,69,96,74.55,VH106230905
2486,2011,93,94,76,92.8,NH246303592
2487,2011,73,59,63,63.4,PR682643275
2488,2011,80,72,59,73.75,NB458247004
2489,2011,53,85,57,74.0,UF867993818
2490,2011,79,94,100,89.8,KU488227353
2492,2011,50,80,98,71.9,TU410919841
2493,2011,60,72,59,67.75,HO030976968
